random_seed,requested_duration_s,campaign,x_parameter,x_value,y_parameter,y_value,failure_mode,time_to_failure_s,maximum_abs_roll_deg,maximum_abs_pitch_deg,maximum_abs_angle_of_attack_deg,stall_fraction,aileron_saturation_fraction,elevator_saturation_fraction,throttle_saturation_fraction,cruise_velocity_m_s,trial,completed_duration_s,waypoints_completed,laps_completed,success,cross_track_rmse_m,altitude_rmse_m,airspeed_rmse_m_s,mean_airspeed_m_s,minimum_altitude_m,mean_throttle,mass_kg,cla,cd0,thrust_max_n,initial_speed_m_s,initial_heading_rad
7,60.0,safe_protection,protection_low_m_s,2.6,dive_slope,0.0,none,,38.80135851039823,7.287255229098109,7.421386337110419,0.0,0.4827335514358415,0.0,0.0,4.0,10,60.0,15,3.75,0,3.0740331854265808,0.4843031436960388,1.1579239981634306,5.018817515895465,1.8753435812349195,0.2964161150262505,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
7,60.0,safe_protection,protection_low_m_s,2.6,dive_slope,0.0,none,,37.854773717861136,7.446587196442676,7.234492818101672,0.0,0.4965467102871683,0.0,0.0,4.0,11,60.0,15,3.75,0,3.0671877524096973,0.44922978838238137,1.0023149927226858,4.852977347498408,1.9077627286949659,0.35041350458596265,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
7,60.0,safe_protection,protection_low_m_s,2.6,dive_slope,0.0,none,,37.555449225124384,7.834011130080722,7.242142221781639,0.0,0.500181752090149,0.0,0.0,4.0,12,60.0,15,3.75,1,3.013962202106787,0.43757654432030757,0.9393682238298577,4.785597518615988,1.9214555320583389,0.35058995988021513,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
7,60.0,safe_protection,protection_low_m_s,2.6,dive_slope,0.0,none,,37.72523538469275,7.223663580072885,7.490096124247743,0.0,0.4994547437295529,0.0,0.0,4.0,13,60.0,15,3.75,1,2.9182760496714453,0.4419038360228364,0.8703621160832554,4.678362685291551,1.9395554152680736,0.2985145215601927,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
7,60.0,safe_protection,protection_low_m_s,2.6,dive_slope,0.0,none,,37.91579518211324,8.053852978721169,7.133914184853423,0.0,0.495092693565976,0.0,0.0,4.0,14,60.0,15,3.75,0,3.0866997647360854,0.4459832798492485,1.0212635406960098,4.882802031947029,1.9230574877824735,0.3437733444293715,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
7,60.0,safe_protection,protection_low_m_s,2.6,dive_slope,0.0,none,,37.72565005407917,7.150638276395628,7.168602852299648,0.0,0.49581970192657215,0.0,0.0,4.0,15,60.0,15,3.75,0,3.0784455968715716,0.4479752810662787,1.0244451650090314,4.88192416129557,1.9465763683112869,0.36676094250362967,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
7,60.0,safe_protection,protection_low_m_s,4.0,dive_slope,0.0,none,,37.86103035911758,7.934157875695551,6.118034495875419,0.0,0.48782260996001453,0.0,0.0,4.0,0,60.0,15,3.75,0,3.0591233038013543,0.4105181543474874,1.0228814278819514,4.911138564254821,1.9682471030864086,0.33280638652715494,0.065,4.7,0.06,0.3,4.0,1.4288992721907328
7,60.0,safe_protection,protection_low_m_s,4.0,dive_slope,0.0,none,,38.50928911921872,7.9298247853530945,6.264290141750878,0.0,0.48237004725554344,0.0,0.0,4.0,1,60.0,15,3.75,0,3.0255110605796243,0.44545255413332263,1.0866271867567923,4.965054400372963,1.9204583924111145,0.2924428770821968,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335
7,60.0,safe_protection,protection_low_m_s,4.0,dive_slope,0.0,none,,37.98456060095291,7.635201414611242,6.1926600884484815,0.0,0.4856415848782261,0.0,0.0,4.0,2,60.0,15,3.75,0,3.100531687789064,0.4100033293902493,1.0799094382308385,4.9798105671967035,1.9760238076745544,0.33557054020959864,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206
7,60.0,safe_protection,protection_low_m_s,4.0,dive_slope,0.0,none,,37.83146446159222,7.149502188553789,6.164165331550508,0.0,0.4870956015994184,0.0,0.0,4.0,3,60.0,15,3.75,0,3.0514733496582482,0.406571530373111,1.0118692374996117,4.90262727314172,1.9785875170216918,0.32732520889440736,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174
7,60.0,safe_protection,protection_low_m_s,4.0,dive_slope,0.0,none,,38.105591592238795,9.055690324062779,6.154147324828679,0.0,0.4856415848782261,0.0,0.0,4.0,4,60.0,15,3.75,0,3.090435794528349,0.411790043180857,1.0688661881954309,4.963605122056961,1.9868898421234802,0.32488550837765934,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219
7,60.0,safe_protection,protection_low_m_s,4.0,dive_slope,0.0,none,,37.54563774814078,8.08778721662835,6.087789481428086,0.0,0.490003635041803,0.0,0.0,4.0,5,60.0,15,3.75,1,3.0173195258346914,0.3988350048602586,0.9538148838375601,4.839913772029722,2.0007888158116085,0.3227569646728145,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187
7,60.0,safe_protection,protection_low_m_s,4.0,dive_slope,0.0,none,,38.14137077311855,7.765433338201019,6.196937172409093,0.0,0.48527808069792805,0.0,0.0,4.0,6,60.0,15,3.75,0,3.0902204062128398,0.41747761327192456,1.0856185590380274,4.977624884098458,1.966243289820281,0.3274527373497698,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861
7,60.0,safe_protection,protection_low_m_s,4.0,dive_slope,0.0,none,,38.17630637845988,9.726994165242262,6.1616218536021705,0.0,0.4856415848782261,0.0,0.0,4.0,7,60.0,15,3.75,0,3.103348711105119,0.4336763592946618,1.108893594386309,4.997287468587202,1.9916056769521815,0.3373756867822024,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793
7,60.0,safe_protection,protection_low_m_s,4.0,dive_slope,0.0,none,,37.71231413650482,8.026845094969143,6.1207609451332,0.0,0.48927662668120686,0.0,0.0,4.0,8,60.0,15,3.75,1,3.035360993759187,0.4069538539011928,0.9793228457108243,4.86418507844347,1.9693066488545352,0.32808970204619503,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907
7,60.0,safe_protection,protection_low_m_s,4.0,dive_slope,0.0,none,,37.78583028896046,7.677514589792516,6.1595381941081655,0.0,0.48927662668120686,0.0,0.0,4.0,9,60.0,15,3.75,1,3.041607821504856,0.4104857382175092,0.9906370792699394,4.873850241736453,1.9733728541601263,0.31379784293736157,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432
7,60.0,safe_protection,protection_low_m_s,4.0,dive_slope,0.0,none,,38.82765001863313,7.54815371839105,6.458271349103486,0.0,0.4765539803707743,0.0,0.0,4.0,10,60.0,15,3.75,0,3.081471188424346,0.45069282294588237,1.1957192713157272,5.086407638474917,1.9090955942053063,0.2963775060161981,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
7,60.0,safe_protection,protection_low_m_s,4.0,dive_slope,0.0,none,,37.880503370044735,7.8479360699546925,6.105456995842296,0.0,0.48527808069792805,0.0,0.0,4.0,11,60.0,15,3.75,0,3.0846219318446204,0.4120481075994418,1.0655990412943295,4.960834387545525,1.9903575928483965,0.3518859813725265,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
7,60.0,safe_protection,protection_low_m_s,4.0,dive_slope,0.0,none,,37.64389980762593,8.318560049731934,6.026563373918891,0.0,0.48745910577971646,0.0,0.0,4.0,12,60.0,15,3.75,0,3.0571286722425666,0.40020655056291354,1.01950592237906,4.915383964310141,2.0017433422753346,0.3537220372887306,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
7,60.0,safe_protection,protection_low_m_s,4.0,dive_slope,0.0,none,,37.850268542297265,7.6641534740339825,6.169679355360086,0.0,0.49036713922210107,0.0,0.0,4.0,13,60.0,15,3.75,1,3.015779512485588,0.4146181318156506,0.9650787504031885,4.8383545701992965,1.9651363195196714,0.3002335814410715,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
7,60.0,safe_protection,protection_low_m_s,4.0,dive_slope,0.0,none,,37.962726606295675,8.500565664483991,6.1152340842775486,0.0,0.4856415848782261,0.0,0.0,4.0,14,60.0,15,3.75,0,3.097564664899563,0.40781291184522556,1.0779558878386308,4.977587998093058,1.9925570612040735,0.34581309829603835,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
7,60.0,safe_protection,protection_low_m_s,4.0,dive_slope,0.0,none,,37.758008218968904,7.502982300596626,6.090291276829912,0.0,0.48527808069792805,0.0,0.0,4.0,15,60.0,15,3.75,0,3.096287802994425,0.41085429155558034,1.083304139766495,4.981165691743395,2.034417864101721,0.36783982912469426,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
7,60.0,safe_protection,protection_low_m_s,5.0,dive_slope,0.0,none,,39.044284851349474,8.243299599200354,5.112329889670745,0.0,0.4776444929116685,0.0,0.0,4.0,0,60.0,15,3.75,0,3.23005354532251,0.4846684327544265,1.296048240663376,5.195354075655407,1.9191141118387642,0.33831191737474087,0.065,4.7,0.06,0.3,4.0,1.4288992721907328
7,60.0,safe_protection,protection_low_m_s,5.0,dive_slope,0.0,none,,39.49403456793062,8.263115810312982,5.10539439970765,0.0,0.47909850963286077,0.0,0.0,4.0,1,60.0,16,4.0,0,3.231247799260085,0.4774911583047184,1.3302816377577356,5.228462808447282,1.9123680235878069,0.2951841288725061,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335
7,60.0,safe_protection,protection_low_m_s,5.0,dive_slope,0.0,none,,39.10645888256188,8.028552651587056,4.9335771911843205,0.0,0.4816430388949473,0.0,0.0,4.0,2,60.0,16,4.0,0,3.2528768546912032,0.460105505201695,1.340232714155009,5.257798896330515,1.9199469705522416,0.34365573202884425,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206
7,60.0,safe_protection,protection_low_m_s,5.0,dive_slope,0.0,none,,39.09015431153472,7.693959134757939,5.21828394174229,0.0,0.47691748455107236,0.0,0.0,4.0,3,60.0,15,3.75,0,3.218456923725249,0.5014449522689542,1.282123810862965,5.179024801610896,1.8761499283768193,0.331986009336327,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174
7,60.0,safe_protection,protection_low_m_s,5.0,dive_slope,0.0,none,,39.12502963569577,9.331206324244464,4.9745965148556905,0.0,0.47909850963286077,0.0,0.0,4.0,4,60.0,16,4.0,0,3.2442026245454993,0.461063987934577,1.325775663638549,5.237099445562685,1.9867710139902521,0.3310422580725578,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219
7,60.0,safe_protection,protection_low_m_s,5.0,dive_slope,0.0,none,,38.91474710353662,8.336395905507038,5.032212685026825,0.0,0.48346055979643765,0.0,0.0,4.0,5,60.0,15,3.75,0,3.216865302682268,0.4836492241361889,1.240595135226193,5.129457585651765,1.8847356817330614,0.3314410395137754,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187
7,60.0,safe_protection,protection_low_m_s,5.0,dive_slope,0.0,none,,39.21008306734716,8.142490025748554,5.075722874649746,0.0,0.48091603053435117,0.0,0.0,4.0,6,60.0,16,4.0,0,3.2356563472808446,0.4769287740703156,1.340189953044959,5.250890529254389,1.9351749109978886,0.3318943829759787,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861
7,60.0,safe_protection,protection_low_m_s,5.0,dive_slope,0.0,none,,38.99478664659572,9.970534165485942,4.872775834698376,0.0,0.4838240639767357,0.0,0.0,4.0,7,60.0,16,4.0,0,3.2503732631535027,0.45009513563638504,1.3651331200243833,5.2807814705875895,2.0563809103872552,0.3418885885588833,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793
7,60.0,safe_protection,protection_low_m_s,5.0,dive_slope,0.0,none,,38.99424429413087,8.296447465594712,5.113311344376028,0.0,0.48091603053435117,0.0,0.0,4.0,8,60.0,15,3.75,0,3.222348351563543,0.4884385659248636,1.2618013341279006,5.152187833769309,1.8975762321480913,0.33462432882849713,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907
7,60.0,safe_protection,protection_low_m_s,5.0,dive_slope,0.0,none,,39.14341608249852,7.973531129357322,5.108768298803726,0.0,0.48055252635405304,0.0,0.0,4.0,9,60.0,15,3.75,0,3.2220305704124064,0.4857193023155322,1.2647242851409426,5.154110757347913,1.8718911602984596,0.320036316115719,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432
7,60.0,safe_protection,protection_low_m_s,5.0,dive_slope,0.0,none,,39.679542093010525,8.000104470717465,5.186790323051079,0.0,0.4881861141403126,0.0,0.0,4.0,10,60.0,16,4.0,0,3.2685003947158364,0.4513565390469651,1.4128729691410833,5.332852862407123,1.9529488196573213,0.29892760983934696,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
7,60.0,safe_protection,protection_low_m_s,5.0,dive_slope,0.0,none,,38.94768771245365,8.21749075666855,5.0220242902538565,0.0,0.47946201381315884,0.0,0.0,4.0,11,60.0,16,4.0,0,3.2448177656057413,0.48013371588800147,1.334593224049233,5.2471701167310405,1.9169114303978199,0.35806164411558855,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
7,60.0,safe_protection,protection_low_m_s,5.0,dive_slope,0.0,none,,38.79117467970165,8.612512753334627,4.979664678344653,0.0,0.4772809887313704,0.0,0.0,4.0,12,60.0,15,3.75,0,3.2470698722861426,0.47294997753250817,1.302628407851898,5.211213747867425,1.9361760483720762,0.36255829396483225,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
7,60.0,safe_protection,protection_low_m_s,5.0,dive_slope,0.0,none,,39.24011565898063,7.931139316320876,5.183553989434649,0.0,0.48237004725554344,0.0,0.0,4.0,13,60.0,15,3.75,0,3.2077183903519764,0.4952476338264591,1.2397925454893994,5.113731706871551,1.889258961293368,0.3034260856374472,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
7,60.0,safe_protection,protection_low_m_s,5.0,dive_slope,0.0,none,,38.99684350948399,8.833807879596804,4.931626777231453,0.0,0.48055252635405304,0.0,0.0,4.0,14,60.0,16,4.0,0,3.2590467765407296,0.4594113747428049,1.3425457883449021,5.260922456839291,1.9737618876571759,0.35385899288602457,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
7,60.0,safe_protection,protection_low_m_s,5.0,dive_slope,0.0,none,,38.81524957233354,7.924254310004515,4.995192360338642,0.0,0.4830970556161396,0.0,0.0,4.0,15,60.0,16,4.0,0,3.245034063533479,0.46639875627196936,1.3533997297592277,5.272378069517395,1.9066576311589636,0.3748043248903178,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
7,60.0,safe_protection,protection_low_m_s,6.0,dive_slope,0.0,none,,40.755063809976306,9.037769810195746,5.393599476966477,0.0,0.5139949109414759,0.0,0.0,4.0,0,60.0,16,4.0,0,3.6851301717973026,0.6728634038324771,1.633583899767152,5.465355540652095,1.4911501957827473,0.3454537546515912,0.065,4.7,0.06,0.3,4.0,1.4288992721907328
7,60.0,safe_protection,protection_low_m_s,6.0,dive_slope,0.0,none,,40.43632713734769,8.838342882109083,5.855916793805849,0.0,0.5158124318429662,0.0,0.0,4.0,1,60.0,16,4.0,0,3.70423437800569,0.7073831576104194,1.6573758212142902,5.4892745915956,1.4358353666978092,0.29848367964696076,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335
7,60.0,safe_protection,protection_low_m_s,6.0,dive_slope,0.0,none,,40.492311135450535,9.009459944005517,5.214698232222484,0.0,0.5150854234823701,0.0,0.0,4.0,2,60.0,16,4.0,0,3.754549527775218,0.6644348209212488,1.666600128424951,5.524646734971946,1.5143097747909902,0.3534742037718427,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206
7,60.0,safe_protection,protection_low_m_s,6.0,dive_slope,0.0,none,,40.678834663666485,8.884651182975729,5.2953195758022,0.0,0.5096328607778989,0.0,0.0,4.0,3,60.0,16,4.0,0,3.671156845369516,0.6587194538836428,1.609613043752727,5.438954388756264,1.532526944037868,0.33929962265365216,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174
7,60.0,safe_protection,protection_low_m_s,6.0,dive_slope,0.0,none,,40.73730132992276,9.331206324244464,5.5588440240628705,0.0,0.5132679025808797,0.0,0.0,4.0,4,60.0,16,4.0,0,3.7282074690937317,0.6694222724836171,1.6533641121108873,5.498460109249258,1.4846627193810609,0.3378740132934578,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219
7,60.0,safe_protection,protection_low_m_s,6.0,dive_slope,0.0,none,,40.28814846303851,8.752565617096494,5.26051461481581,0.0,0.5103598691384951,0.0,0.0,4.0,5,60.0,16,4.0,0,3.6380678447715376,0.6886421082116729,1.567536329086964,5.392821997286271,1.4517935864858023,0.341170005926662,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187
7,60.0,safe_protection,protection_low_m_s,6.0,dive_slope,0.0,none,,40.86405110023091,9.104927731371456,5.448175071616627,0.0,0.5150854234823701,0.0,0.0,4.0,6,60.0,16,4.0,0,3.743242482085073,0.6623161511182528,1.6737372025242565,5.518150613041025,1.5234333221738647,0.3373610077698454,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861
7,60.0,safe_protection,protection_low_m_s,6.0,dive_slope,0.0,none,,41.30686394864844,9.970534165485942,5.5576197116801564,0.0,0.5179934569247546,0.0,0.0,4.0,7,60.0,16,4.0,0,3.8073589497323885,0.6932212551655477,1.7191311006322583,5.565072444103972,1.4580845829654805,0.34675186311381373,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793
7,60.0,safe_protection,protection_low_m_s,6.0,dive_slope,0.0,none,,40.51296173201017,8.851281456864182,5.336439248636433,0.0,0.509996364958197,0.0,0.0,4.0,8,60.0,16,4.0,0,3.664249043138893,0.6784733576481281,1.5960729293051068,5.419402009501839,1.4711446726573298,0.34290032990080993,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907
7,60.0,safe_protection,protection_low_m_s,6.0,dive_slope,0.0,none,,40.282283422124685,8.740963935089288,5.4710883060450355,0.0,0.5121773900399854,0.0,0.0,4.0,9,60.0,16,4.0,0,3.649829326976346,0.6904408023790268,1.590883405595131,5.415044664185098,1.4619267616910403,0.3270627445459306,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432
7,60.0,safe_protection,protection_low_m_s,6.0,dive_slope,0.0,none,,40.73284934164669,8.942823269742219,5.720628107038867,0.0,0.5194474736459469,0.0,0.0,4.0,10,60.0,16,4.0,0,3.857346767739273,0.6722889418353993,1.7402321062128716,5.600960243705257,1.5201047738742073,0.3025342776564314,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
7,60.0,safe_protection,protection_low_m_s,6.0,dive_slope,0.0,none,,41.03055358438365,9.261396693259089,5.160308574531223,0.0,0.5139949109414759,0.0,0.0,4.0,11,60.0,16,4.0,0,3.7484108917272834,0.6645945384803845,1.6788789183211184,5.524342546494439,1.5268392578341081,0.3668141896869147,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
7,60.0,safe_protection,protection_low_m_s,6.0,dive_slope,0.0,none,,40.780341682026645,9.176895177752002,5.113206741991105,0.0,0.5136314067611778,0.0,0.0,4.0,12,60.0,16,4.0,0,3.7152944303879,0.6718677747076938,1.6449969138589238,5.487884051930614,1.474385829974627,0.37381875172913076,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
7,60.0,safe_protection,protection_low_m_s,6.0,dive_slope,0.0,none,,40.37309568040541,8.565711525347716,5.662157188039923,0.0,0.5067248273355144,0.0,0.0,4.0,13,60.0,16,4.0,0,3.6196060054628125,0.6931262387945837,1.5668442508406517,5.368692141513105,1.4467651099734014,0.30731994881526153,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
7,60.0,safe_protection,protection_low_m_s,6.0,dive_slope,0.0,none,,40.76768342196716,9.157816815445846,5.237453279513044,0.0,0.5150854234823701,0.0,0.0,4.0,14,60.0,16,4.0,0,3.769683323112521,0.6596793557605926,1.6774182855940476,5.532649087667072,1.5029308558640428,0.36329738787158145,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
7,60.0,safe_protection,protection_low_m_s,6.0,dive_slope,0.0,none,,41.19560130452387,9.315649518904474,4.987758389428543,0.0,0.5150854234823701,0.0,0.0,4.0,15,60.0,16,4.0,0,3.7836905930556517,0.6605754893994927,1.7039243592580393,5.556022706394288,1.562027946225572,0.3845613599261543,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
7,60.0,safe_protection,protection_low_m_s,8.0,dive_slope,0.0,none,,41.752760212540146,9.427274712780363,3.9349402193844076,0.0,0.5677935296255907,0.0,0.0,4.0,0,60.0,19,4.75,0,4.037517877741524,0.7268415508885312,2.172181408351649,6.004120361528462,1.2666828310778502,0.3687315989158011,0.065,4.7,0.06,0.3,4.0,1.4288992721907328
