random_seed,requested_duration_s,campaign,boundary_label,altitude_gain_scale,protection_low_m_s,dive_slope,physical_mass_scale,actual_thrust_scale,failure_mode,time_to_failure_s,maximum_abs_roll_deg,maximum_abs_pitch_deg,maximum_abs_angle_of_attack_deg,stall_fraction,aileron_saturation_fraction,elevator_saturation_fraction,throttle_saturation_fraction,cruise_velocity_m_s,trial,completed_duration_s,waypoints_completed,laps_completed,success,cross_track_rmse_m,altitude_rmse_m,airspeed_rmse_m_s,mean_airspeed_m_s,minimum_altitude_m,mean_throttle,mass_kg,cla,cd0,thrust_max_n,initial_speed_m_s,initial_heading_rad
7,60.0,altitude_feedback,gain 1×,1.0,2.6,0.06,1.0,1.0,none,,40.960716509145435,7.656628662659693,4.425310172712105,0.0,0.5307161032351873,0.0,0.0,6.0,5,60.0,17,4.25,1,4.235456979614455,0.4824169088754755,0.5543979003941747,6.08155094513684,1.8426756292110928,0.37887566633921993,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187
7,60.0,altitude_feedback,gain 1×,1.0,2.6,0.06,1.0,1.0,none,,42.339438300569405,7.618116918027744,4.615780339956853,0.0,0.5285350781533987,0.0,0.0,6.0,6,60.0,17,4.25,1,4.253405871350607,0.5072387789895185,0.5876916100609978,6.117806030115337,1.8575589634596554,0.3637938922781405,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861
7,60.0,altitude_feedback,gain 1×,1.0,2.6,0.06,1.0,1.0,none,,41.65362080189307,9.140728218149485,4.506446001835209,0.0,0.5274445656125045,0.0,0.0,6.0,7,60.0,17,4.25,1,4.242692834021723,0.5303281964654577,0.6041396487757557,6.148865502695668,1.8187963308095607,0.37559923114539845,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793
7,60.0,altitude_feedback,gain 1×,1.0,2.6,0.06,1.0,1.0,none,,41.420863898928204,7.5549147664490155,4.513384259956322,0.0,0.5310796074154853,0.0,0.0,6.0,8,60.0,17,4.25,1,4.246938298605791,0.49529208982191647,0.5657567917707557,6.092029733781383,1.8352234421438969,0.374114964219149,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907
7,60.0,altitude_feedback,gain 1×,1.0,2.6,0.06,1.0,1.0,none,,41.213838475668624,7.641963147065935,4.473541596177329,0.0,0.5307161032351873,0.0,0.0,6.0,9,60.0,17,4.25,1,4.260150007901585,0.4866854862190899,0.5663431746457607,6.112146977129403,1.8343095725970178,0.3622902732199068,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432
7,60.0,altitude_feedback,gain 1×,1.0,2.6,0.06,1.0,1.0,none,,41.36775961880201,7.287968114970857,4.605465282124008,0.0,0.5238095238095238,0.0,0.0,6.0,10,60.0,17,4.25,1,4.251115922256549,0.5132955367457774,0.5749940146007024,6.1680840179791385,1.8573894994045412,0.32736579030703644,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
7,60.0,altitude_feedback,gain 1×,1.0,2.6,0.06,1.0,1.0,none,,42.303447065808484,7.45906070690259,4.560270164075779,0.0,0.5303525990548892,0.0,0.0,6.0,11,60.0,17,4.25,1,4.269205082619578,0.4970908100585918,0.5933620154734862,6.118335697664021,1.8773697295135683,0.39487551689196904,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
7,60.0,altitude_feedback,gain 1×,1.0,2.6,0.06,1.0,1.0,none,,42.22460671233867,7.835425888566759,4.462805525443428,0.0,0.5303525990548892,0.0,0.0,6.0,12,60.0,17,4.25,1,4.2569202474719345,0.5042086864100813,0.5855077670509948,6.0943550684868875,1.8347390275097055,0.4064355170869246,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
7,60.0,altitude_feedback,gain 1×,1.0,2.6,0.06,1.0,1.0,none,,42.33316502997667,7.787389705698683,4.391173966703145,0.0,0.5303525990548892,0.0,0.0,6.0,13,60.0,17,4.25,1,4.287003421913593,0.4945817628858334,0.6040697974893935,6.13212494445049,1.8639522813235123,0.34122023265134194,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
7,60.0,altitude_feedback,gain 1×,1.0,2.6,0.06,1.0,1.0,none,,42.12605503660376,8.054853838642323,4.575783202513647,0.0,0.5296255906942929,0.0,0.0,6.0,14,60.0,17,4.25,1,4.2440775783408045,0.5050285434991999,0.5731310127171516,6.096512684460152,1.8593782276608348,0.39362121476575057,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
7,60.0,altitude_feedback,gain 1×,1.0,2.6,0.06,1.0,1.0,none,,41.66205083313915,7.152569410234921,4.567410539411642,0.0,0.5303525990548892,0.0,0.0,6.0,15,60.0,17,4.25,1,4.2703203642206775,0.4833346402783788,0.5885142184139851,6.130868376828198,1.9257817061429185,0.4136106965340751,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.81399140722291,18.889763368459832,2.111914086876819,0.0,0.5230825154489277,0.0,0.0,2.0,0,60.0,17,4.25,0,4.113492531365713,0.5556663511618206,3.9795234762790455,5.951884309786381,1.773751143765602,0.3617984423005476,0.065,4.7,0.06,0.3,4.0,1.4288992721907328
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,41.199962276234416,18.56593259000273,2.418782726945034,0.0,0.5212649945474372,0.0,0.0,2.0,1,60.0,17,4.25,0,4.123124879135591,0.5246914548901792,3.9921581032301336,5.962977197220791,1.848607653774717,0.3149460529775157,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.56656306682664,17.8364968067846,2.1975345834873705,0.0,0.5259905488913122,0.0,0.0,2.0,2,60.0,17,4.25,0,4.131365883238085,0.5015751724876658,3.9870730016229823,5.961400926269035,1.8765051707202274,0.3741707024975846,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.853788621025785,17.465142506741312,1.9463954453320762,0.0,0.5241730279898219,0.0,0.0,2.0,3,60.0,17,4.25,0,4.108734133836386,0.5419771758014129,3.966420586857375,5.939280439865885,1.8029696169823808,0.35417410702492286,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.82772637509815,20.30528035801916,2.2071954864351016,0.0,0.52453653217012,0.0,0.0,2.0,4,60.0,17,4.25,0,4.121319113660225,0.5570367625146826,3.979777395501699,5.952487991930705,1.7546230779177385,0.3551678091455548,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.60837104653984,19.517781412061684,1.8811998820572124,0.0,0.5263540530716103,0.0,0.0,2.0,5,60.0,17,4.25,0,4.104483001199648,0.5144054110062807,3.9630111568226773,5.937402225632223,1.8205998828289043,0.36452011943042373,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.893462794995926,18.12253355964087,2.2905929463734496,0.0,0.5230825154489277,0.0,0.0,2.0,6,60.0,17,4.25,0,4.119548309250233,0.5616944283512558,3.9880114800281037,5.959813851397211,1.780309667809561,0.3513701039732077,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,41.20711172937185,21.416648299487512,2.5196979103278685,0.0,0.5216284987277354,0.0,0.0,2.0,7,60.0,17,4.25,0,4.124450205959121,0.6124437659068973,4.003893707108178,5.974496548678443,1.6386381926108986,0.3596321229065903,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.68519372841624,19.312271083292302,1.9500108413361135,0.0,0.5256270447110142,0.0,0.0,2.0,8,60.0,17,4.25,0,4.110462326431778,0.5379198317878743,3.9688125313426568,5.941809819205047,1.8011819985477155,0.36095372182695534,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.541609406401406,18.651101952390164,1.98968361857189,0.0,0.52453653217012,0.0,0.0,2.0,9,60.0,17,4.25,0,4.112137509287539,0.49781823961877864,3.970606805188932,5.944018363750293,1.8895914780773657,0.3475030212971734,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.963746378817135,17.059987951220556,2.7113542173356584,0.0,0.5205379861868411,0.0,0.0,2.0,10,60.0,17,4.25,0,4.133223618989081,0.5176321008201803,4.009020139214876,5.979868443742801,1.8832144252516148,0.3164007968814552,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,41.17899678003342,18.402952930096472,2.2044804657929773,0.0,0.5252635405307161,0.0,0.0,2.0,11,60.0,17,4.25,0,4.123035379620448,0.5789979984933986,3.9896597604644453,5.962014317503392,1.717132810394119,0.38057851415505595,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.93049202939787,19.506337072235556,2.0894866369337843,0.0,0.5252635405307161,0.0,0.0,2.0,12,60.0,17,4.25,0,4.123697425631266,0.5783549901987189,3.981527078222389,5.954917491793991,1.7006583267489235,0.3924320537995437,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.78322574898742,18.84383133606376,1.9111956499976945,0.0,0.5216284987277354,0.0,0.0,2.0,13,60.0,17,4.25,0,4.093461708018806,0.527430451598612,3.9598323676833256,5.931665659955565,1.849806989935966,0.3218038199410144,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.819554987617,19.346647851471385,2.2242495276025096,0.0,0.5241730279898219,0.0,0.0,2.0,14,60.0,17,4.25,0,4.138126646850553,0.5610726551627774,3.98853204423443,5.961838057323972,1.745705030472503,0.3811467321401376,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,41.578910594663,17.67144946175176,2.2518171901175865,0.0,0.524900036350418,0.0,0.0,2.0,15,60.0,17,4.25,0,4.129220444267159,0.6069456988811406,3.999084344783042,5.971100503977577,1.7524960890446224,0.39720508216794914,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.81490083840313,18.876686906540314,2.1137277664970475,0.0,0.5234460196292258,0.0,0.0,3.0,0,60.0,17,4.25,0,4.112786963288583,0.5561086232756571,2.98875222383979,5.9518429441254845,1.7729145547533114,0.3617491015245638,0.065,4.7,0.06,0.3,4.0,1.4288992721907328
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,41.21157637018271,18.55240855996289,2.420164335141685,0.0,0.5212649945474372,0.0,0.0,3.0,1,60.0,17,4.25,0,4.122755591234212,0.5249621931855853,3.001896382930332,5.962974567100522,1.8470484999591275,0.3149189344019056,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.56564195385529,17.823078661793907,2.1992862323770153,0.0,0.5259905488913122,0.0,0.0,3.0,2,60.0,17,4.25,0,4.131984119063103,0.5023822844670228,2.9954690275660116,5.961185476926045,1.879476196380528,0.37408713942351374,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.81170516412773,17.45301946180709,1.9480460152267312,0.0,0.5238095238095238,0.0,0.0,3.0,3,60.0,17,4.25,0,4.111847076348289,0.5371815527731425,2.9757016876444315,5.939564844216024,1.817755965532962,0.3543101027786933,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.829173377058765,20.29124827347527,2.2092986672962702,0.0,0.52453653217012,0.0,0.0,3.0,4,60.0,17,4.25,0,4.120663432157444,0.5576412105413355,2.988881552234258,5.9524383308673725,1.7566831726801915,0.35511270950443763,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.60895413422884,19.503614642278652,1.883171421879627,0.0,0.5267175572519084,0.0,0.0,3.0,5,60.0,17,4.25,0,4.107626212314859,0.515589404046592,2.972080519674876,5.937814425907672,1.820120523519669,0.36449090479612667,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.89548929574742,18.109698428834985,2.2924640042373476,0.0,0.5230825154489277,0.0,0.0,3.0,6,60.0,17,4.25,0,4.11908346548464,0.5622004794394163,2.9974165469546916,5.959791277604298,1.7797888445511056,0.3513217623915389,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,41.20862394931753,21.40210531155727,2.5219009265418753,0.0,0.5216284987277354,0.0,0.0,3.0,7,60.0,17,4.25,0,4.123699386235997,0.6130599135883803,3.0136321372503234,5.974454478131045,1.6407942787220917,0.3595738108476609,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.68599932933357,19.29887808203573,1.9518112745435934,0.0,0.5256270447110142,0.0,0.0,3.0,8,60.0,17,4.25,0,4.109729990556611,0.5383443188299122,2.9778604180124635,5.941767863537942,1.8003608981773258,0.3609052078667334,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.54222539051408,18.637259000092534,1.991509508503705,0.0,0.52453653217012,0.0,0.0,3.0,9,60.0,17,4.25,0,4.117216072072536,0.49876079372065624,2.979431443977317,5.943874101417216,1.8920249280323593,0.34746027793710516,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.97381911790762,17.0477369331684,2.7126863324234076,0.0,0.5205379861868411,0.0,0.0,3.0,10,60.0,17,4.25,0,4.138793887223569,0.5186829926489525,3.0189901757864943,5.980097488899972,1.8818049661490148,0.31635144652297054,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,41.17998266591457,18.39067618260878,2.205884535612985,0.0,0.5252635405307161,0.0,0.0,3.0,11,60.0,17,4.25,0,4.123048141340853,0.57934739987007,2.9987675144652863,5.961868967950959,1.7163165308102208,0.38052469093417024,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.91831236855243,19.493144431765028,2.0908850001426424,0.0,0.5256270447110142,0.0,0.0,3.0,12,60.0,17,4.25,0,4.1255591809876755,0.5780771109264483,2.990728633434737,5.955203509436382,1.7025240641988064,0.39241911210507513,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.79344430601251,18.830410760888032,1.912934320558375,0.0,0.5230825154489277,0.0,0.0,3.0,13,60.0,17,4.25,0,4.091607330465753,0.5402571573564955,2.9690059072946355,5.931004737908402,1.828504202072044,0.32118439926870246,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.81470062527758,19.333294978011587,2.2259689278788324,0.0,0.524900036350418,0.0,0.0,3.0,14,60.0,17,4.25,0,4.136646339863121,0.5608967358451326,2.997149715616069,5.961517026527896,1.7464514712952868,0.38105279464945335,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,41.55953057841653,17.65979413905756,2.252818398728093,0.0,0.5238095238095238,0.0,0.0,3.0,15,60.0,17,4.25,0,4.126306249666874,0.6051366433224964,3.008231369387401,5.970996499117843,1.7504151983588396,0.39717842176468465,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.80013673555843,18.847997258415177,2.118225394023134,0.0,0.52453653217012,0.0,0.0,4.0,0,60.0,17,4.25,0,4.1122626561193965,0.5543958159877869,2.006538054684518,5.951178453116307,1.7777939472741588,0.36160280156892616,0.065,4.7,0.06,0.3,4.0,1.4288992721907328
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,41.24537429283259,18.523485057554215,2.4241052543291652,0.0,0.5216284987277354,0.0,0.0,4.0,1,60.0,17,4.25,0,4.120698206986051,0.5243075905095465,2.0210290133933073,5.962835296339734,1.8424909832051815,0.31487521891326786,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.565304895452286,17.79801918694334,2.2033686178075893,0.0,0.5256270447110142,0.0,0.0,4.0,2,60.0,17,4.25,0,4.132235804274193,0.5050945713576996,2.012812770405242,5.9613348634266785,1.8726192174348855,0.37394326133758066,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.82788392648179,17.430112294094304,1.9518850514727517,0.0,0.5238095238095238,0.0,0.0,4.0,3,60.0,17,4.25,0,4.11186755287393,0.5399224936334962,1.9936696593061682,5.939230265055604,1.8115947141112116,0.3541172622099242,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.83536349371783,20.254010726966452,2.2171538744410633,0.0,0.5241730279898219,0.0,0.0,4.0,4,60.0,17,4.25,0,4.116176519978316,0.5550234489834237,2.0069132005303376,5.952419154804288,1.7632718952601765,0.35509441890216165,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.61147515685084,19.468172536642587,1.8898943666573804,0.0,0.5263540530716103,0.0,0.0,4.0,5,60.0,17,4.25,0,4.108490085292231,0.5143667584355519,1.9888677464737272,5.937345566107678,1.8257244347554271,0.36436233802864926,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.83949084903727,18.084863581479915,2.2958221176411557,0.0,0.5227190112686296,0.0,0.0,4.0,6,60.0,17,4.25,0,4.114860680982243,0.5548907520169974,2.0152993062674227,5.9591612708787896,1.792173200493957,0.3514240899135839,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,41.187992735720016,21.362853926353132,2.5307841267110804,0.0,0.5219920029080335,0.0,0.0,4.0,7,60.0,17,4.25,0,4.127544585544349,0.6123975261776131,2.0328139103444607,5.974293930408908,1.6480318691554559,0.35939823716706654,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.69050858697654,19.26691527933376,1.957551722319151,0.0,0.5238095238095238,0.0,0.0,4.0,8,60.0,17,4.25,0,4.109899177476471,0.534131291745087,1.9958403773531068,5.941802851211461,1.8033705283530466,0.36102742437019636,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.55093417493468,18.606712067540666,1.9966767687408578,0.0,0.524900036350418,0.0,0.0,4.0,9,60.0,17,4.25,0,4.121981869782058,0.5022044309457693,1.997535545291126,5.943980721398522,1.8983035886472313,0.34729064398694154,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.99675279678267,17.02547812855865,2.715689939641508,0.0,0.5205379861868411,0.0,0.0,4.0,10,60.0,17,4.25,0,4.1379354741135055,0.5191667808973127,2.0381814694017564,5.980104798993861,1.8785103760375275,0.3162967853493034,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,41.15972430909622,18.36665459154733,2.2096301864008185,0.0,0.5252635405307161,0.0,0.0,4.0,11,60.0,17,4.25,0,4.122564111935892,0.5777020190638705,2.0170948179132395,5.96188816155641,1.7180743503307037,0.38045193399686866,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.93005595488416,19.4621308329598,2.095353440772308,0.0,0.5256270447110142,0.0,0.0,4.0,12,60.0,17,4.25,0,4.125772535485394,0.5798517903291098,2.008640455928694,5.955274744377012,1.6990650967714371,0.3922714690654354,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.80278691519005,18.799256926788953,1.9190673155615303,0.0,0.5230825154489277,0.0,0.0,4.0,13,60.0,17,4.25,0,4.095788889123307,0.5407925753629312,1.988317817050232,5.9311694012269625,1.8290785139341452,0.32111157879302044,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.78969711400755,19.302923720655723,2.2311350293441223,0.0,0.524900036350418,0.0,0.0,4.0,14,60.0,17,4.25,0,4.124358492355064,0.5511527497304584,2.0139177908814845,5.960876883107075,1.7597236856970755,0.3812011899364172,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,41.58214275257463,17.63869428720747,2.2550498746147225,0.0,0.524900036350418,0.0,0.0,4.0,15,60.0,17,4.25,0,4.133769647010531,0.60701752375627,2.027276654064489,5.971500436463226,1.743982146600137,0.39709622180971055,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.85020221330956,18.816394961966918,2.1368447175543026,0.0,0.5238095238095238,0.0,0.0,5.0,0,60.0,17,4.25,1,4.112052469046207,0.5642328298704951,1.060311583908162,5.950904103184713,1.7593979419845034,0.36098459444173336,0.065,4.7,0.06,0.3,4.0,1.4288992721907328
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,41.37707358652229,18.493073950969066,2.4339649585765377,0.0,0.5219920029080335,0.0,0.0,5.0,1,60.0,17,4.25,1,4.120673041840552,0.5268305015100107,1.0760653680044434,5.962315664989,1.8250879906320512,0.31454131049472106,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.58447057717487,17.758244627759705,2.231947626232463,0.0,0.5252635405307161,0.0,0.0,5.0,2,60.0,17,4.25,1,4.137338942643492,0.510144615213789,1.0632213685505354,5.961847231490538,1.8556604809893638,0.3736250360069365,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.92760188301253,17.39250426174219,1.9802421074425964,0.0,0.52453653217012,0.0,0.0,5.0,3,60.0,17,4.25,1,4.102778044725407,0.556350280669457,1.0473448324777144,5.938580525509962,1.7759820410829839,0.35322879897017845,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174
7,60.0,safe_protection,low 6 / dive 0.2,1.0,6.0,0.2,1.0,1.0,none,,40.909822348682,20.230105318195655,2.234895082162699,0.0,0.52453653217012,0.0,0.0,5.0,4,60.0,17,4.25,1,4.121417258623133,0.5677920793813266,1.059445021331558,5.951290916805464,1.7489171963475365,0.354240826832439,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219
