random_seed,requested_duration_s,campaign,x_parameter,x_value,y_parameter,y_value,failure_mode,time_to_failure_s,maximum_abs_roll_deg,maximum_abs_pitch_deg,maximum_abs_angle_of_attack_deg,stall_fraction,aileron_saturation_fraction,elevator_saturation_fraction,throttle_saturation_fraction,cruise_velocity_m_s,trial,completed_duration_s,waypoints_completed,laps_completed,success,cross_track_rmse_m,altitude_rmse_m,airspeed_rmse_m_s,mean_airspeed_m_s,minimum_altitude_m,mean_throttle,mass_kg,cla,cd0,thrust_max_n,initial_speed_m_s,initial_heading_rad
7,60.0,thrust_mass,actual_thrust_scale,0.25,physical_mass_scale,1.0,ground_impact,7.88,27.96769646978839,11.557623033358217,8.039976891319483,0.0,0.46621621621621623,0.0,0.16891891891891891,4.0,7,7.88,3,0.75,0,1.483157184947378,2.5200522082295325,0.4062707043968442,4.340762259907055,-0.0037380908035022815,0.9356178704081525,0.06848455963844179,4.77649654918772,0.05932978830249504,0.07756091350198202,3.701137032373826,1.4134153665088793
7,60.0,thrust_mass,actual_thrust_scale,0.25,physical_mass_scale,1.0,ground_impact,8.58,27.527098836103125,9.909463587192091,8.06502937615207,0.0,0.4813664596273292,0.0,0.2204968944099379,4.0,8,8.58,3,0.75,0,1.4153742754502556,2.4342141378595725,0.391992103304922,4.282380921081214,-0.0023600853480045684,0.9332259921114381,0.06372026305176655,4.744203806428032,0.06066278485949688,0.0747505600494397,3.930524520257145,1.4696048105776907
7,60.0,thrust_mass,actual_thrust_scale,0.25,physical_mass_scale,1.0,ground_impact,8.86,30.415813485001404,9.65343467552076,7.9982960645995735,0.0,0.5075075075075075,0.0,0.22822822822822822,4.0,9,8.86,3,0.75,0,1.5119181148227663,2.4071695597423197,0.4815436102192672,4.362596468922693,-0.0006363559728522891,0.9284314654067358,0.06338676526046816,4.647285473614353,0.060382690645530375,0.07750217835312874,3.9854069611494864,1.4516963615488432
7,60.0,thrust_mass,actual_thrust_scale,0.25,physical_mass_scale,1.0,ground_impact,8.52,34.1439578385873,9.537030202715798,7.91403209647137,0.0,0.525,0.0,0.1375,4.0,10,8.52,3,0.75,0,1.6651002842963096,2.384703229815478,0.7884733346400815,4.6968024198359055,-0.0018299488430905588,0.9007981506627508,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.08039445971871056,4.188552246593023,1.4280565011100315
7,60.0,thrust_mass,actual_thrust_scale,0.25,physical_mass_scale,1.0,ground_impact,7.92,27.405252458920163,9.626586081592253,8.187398336283634,0.0,0.4563758389261745,0.0,0.1342281879194631,4.0,11,7.92,3,0.75,0,1.4988565631757857,2.496280919427329,0.37423097190521015,4.306678877328586,-0.00460862718509151,0.9174011192691541,0.06592790622121616,4.548088603371248,0.06045684138226205,0.0724662665587288,4.103410585085613,1.4522301712184607
7,60.0,thrust_mass,actual_thrust_scale,0.25,physical_mass_scale,1.0,ground_impact,7.9,26.76399444242826,10.200778256113695,8.136273899975551,0.0,0.4511784511784512,0.0,0.16498316498316498,4.0,12,7.9,3,0.75,0,1.4944334498574556,2.5346304745425474,0.29441090933461544,4.224924959467524,-0.007945914847050796,0.9335414992276686,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.07576176978896103,3.95091798696667,1.4170355867813895
7,60.0,thrust_mass,actual_thrust_scale,0.25,physical_mass_scale,1.0,ground_impact,9.58,32.923887430362186,9.522431203216644,7.982451709022848,0.0,0.5388888888888889,0.0,0.2861111111111111,4.0,13,9.58,3,0.75,0,2.1345264841295113,2.351292265742754,0.5753926652900927,4.426193211342903,-0.0014798906661255438,0.9311177092228458,0.06258078308375867,4.731953134052932,0.0507171319312291,0.07326259658798094,3.9447136158850062,1.4656254103938693
7,60.0,thrust_mass,actual_thrust_scale,0.25,physical_mass_scale,1.0,ground_impact,7.82,27.77611400247918,10.40780036673009,8.082787098609566,0.0,0.45918367346938777,0.0,0.1360544217687075,4.0,14,7.82,3,0.75,0,1.4969554582523974,2.5265761399798548,0.4035404091800262,4.346787830681545,-0.00401204853094546,0.924359379137659,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.07547725654209686,3.9624706899223114,1.4287107919669706
7,60.0,thrust_mass,actual_thrust_scale,0.25,physical_mass_scale,1.0,ground_impact,7.68,27.448778981653504,9.228031481665464,8.280873067254957,0.0,0.4429065743944637,0.0,0.09688581314878893,4.0,15,7.68,3,0.75,0,1.5057854661631092,2.5207641793941553,0.34494810880272525,4.287100691342241,-0.006525609336807061,0.9092841424289307,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.07054802052056197,4.228529410068424,1.4492631579477007
7,60.0,thrust_mass,actual_thrust_scale,0.5,physical_mass_scale,1.0,none,,38.016733313355715,8.899118114263132,6.999488393337799,0.0,0.4910941475826972,0.0,0.0,4.0,0,60.0,15,3.75,1,2.9581032285762356,0.5447814018158224,0.9238205205225231,4.781135561265065,1.6925308401592394,0.6902031154950293,0.065,4.7,0.06,0.15,4.0,1.4288992721907328
