cruise_velocity_m_s,trial,completed_duration_s,waypoints_completed,laps_completed,success,cross_track_rmse_m,altitude_rmse_m,airspeed_rmse_m_s,mean_airspeed_m_s,minimum_altitude_m,mean_throttle,mass_kg,cla,cd0,thrust_max_n,initial_speed_m_s,initial_heading_rad,random_seed,requested_duration_s,screen_parameter,component,nominal_value,scale,applied_value,failure_mode,time_to_failure_s,maximum_abs_roll_deg,maximum_abs_pitch_deg,maximum_abs_angle_of_attack_deg,stall_fraction,aileron_saturation_fraction,elevator_saturation_fraction,throttle_saturation_fraction
4.0,5,60.0,15,3.75,1,2.939657826449562,0.29020034681375806,0.8810932774118025,4.751342109819833,2.3028548124763533,0.3333432450827382,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187,7,60.0,firmware.thrust_ki,firmware,0.25,0.0,0.0,none,,37.309271153296,7.575173409503476,6.675110659588786,0.0,0.48927662668120686,0.0,0.0
4.0,6,60.0,15,3.75,1,3.0237906079505223,0.3847660162924127,0.9602948035058733,4.847188184964705,2.240723933399572,0.3333176164084076,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861,7,60.0,firmware.thrust_ki,firmware,0.25,0.0,0.0,none,,36.38020232325462,7.3661497436422945,6.797247490204886,0.0,0.4870956015994184,0.0,0.0
4.0,7,60.0,15,3.75,1,3.0182966601832053,1.3549371592491581,0.950512525861505,4.832309432799511,0.5943800194946025,0.3332025934108067,0.06848455963844179,4.77649654918772,0.05932978830249504,0.3102436540079281,3.701137032373826,1.4134153665088793,7,60.0,firmware.thrust_ki,firmware,0.25,0.0,0.0,none,,36.19982692514978,9.137026402969378,6.916846109520169,0.0,0.48927662668120686,0.0,0.0
4.0,8,60.0,15,3.75,1,2.8590981316995627,0.41080687255056547,0.8021646827999824,4.672435137779877,2.1750514591891483,0.3333066541002426,0.06372026305176655,4.744203806428032,0.06066278485949688,0.2990022401977588,3.930524520257145,1.4696048105776907,7,60.0,firmware.thrust_ki,firmware,0.25,0.0,0.0,none,,35.53693333136362,7.522757712093971,6.820689781685188,0.0,0.48782260996001453,0.0,0.0
4.0,9,60.0,15,3.75,0,3.5122022307905696,0.42255196946532186,1.4201610034641334,5.2794301095537435,1.9636260563763581,0.3333698243263359,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432,7,60.0,firmware.thrust_ki,firmware,0.25,0.0,0.0,none,,39.51316422834778,7.225046469883638,6.0702644987767,0.0,0.4881861141403126,0.0,0.0
4.0,10,60.0,17,4.25,0,4.093557126261297,0.648506453829723,2.034765921113294,5.936312394815654,2.3489439636766978,0.33337936157481984,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315,7,60.0,firmware.thrust_ki,firmware,0.25,0.0,0.0,none,,40.65244588826365,7.249066597655717,5.608945165260929,0.0,0.5288985823336968,0.0,0.0
4.0,11,50.34,13,3.25,0,3.01262159828376,1.7466287267404916,0.8592578597945418,4.745983674656834,-0.0016921967142392103,0.3330979595086306,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607,7,60.0,firmware.thrust_ki,firmware,0.25,0.0,0.0,ground_impact,50.34,35.728514798798805,7.413160809561799,7.0421600888282185,0.0,0.49691358024691357,0.0,0.0
4.0,12,50.2,12,3.0,0,2.9753270310075757,1.844345139649067,0.7919972436192037,4.675244459334173,-0.001154133610844931,0.3331003347712877,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895,7,60.0,firmware.thrust_ki,firmware,0.25,0.0,0.0,ground_impact,50.2,35.33773016894921,7.808171985050529,7.002965854710931,0.0,0.4882795223352499,0.0,0.0
4.0,13,60.0,17,4.25,0,3.7780740724362545,0.5347838883441538,1.752672316542571,5.623708303872997,2.415035228589834,0.3333824247174257,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693,7,60.0,firmware.thrust_ki,firmware,0.25,0.0,0.0,none,,40.0127090440084,7.1930675283462575,5.692719431161008,0.0,0.5179934569247546,0.0,0.0
4.0,14,60.0,15,3.75,1,2.9939905015438666,1.633747765835087,0.9144178884892479,4.806860592876989,0.07624704301521482,0.33315763578891966,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706,7,60.0,firmware.thrust_ki,firmware,0.25,0.0,0.0,none,,36.00971934403294,8.029099075450143,6.9259057055086695,0.0,0.48927662668120686,0.0,0.0
4.0,15,33.04,9,2.25,0,3.0804114726745566,1.811418535111061,0.8442934835517113,4.73626487885707,-0.0024348608165070396,0.3329515783027304,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007,7,60.0,firmware.thrust_ki,firmware,0.25,0.0,0.0,ground_impact,33.04,35.567223797337086,7.110844092061889,7.1665221412945215,0.0,0.5124732715609408,0.0,0.0
4.0,0,60.0,15,3.75,1,2.9738957459478237,0.31688928871060146,0.9025418348921841,4.778330264367957,2.2279899756426995,0.3400925500618839,0.065,4.7,0.06,0.3,4.0,1.4288992721907328,7,60.0,firmware.thrust_ki,firmware,0.25,0.1,0.025,none,,36.21883107203305,7.469676783124612,6.810671002574972,0.0,0.48891312250090874,0.0,0.0
4.0,1,60.0,15,3.75,0,3.3329611802723367,0.47069786559351345,1.2597897690658872,5.13009220362592,1.817466687560852,0.29995867387814285,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335,7,60.0,firmware.thrust_ki,firmware,0.25,0.1,0.025,none,,38.98577850193062,7.519350489472404,6.53871404889609,0.0,0.48455107233733186,0.0,0.0
4.0,2,60.0,15,3.75,1,3.057865182716218,0.3244385745361309,0.9893033782217682,4.8855628301500795,2.2171454747827726,0.3408917219764912,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206,7,60.0,firmware.thrust_ki,firmware,0.25,0.1,0.025,none,,36.672402922061714,7.2566196969178804,6.727270876910977,0.0,0.4860050890585242,0.0,0.0
4.0,3,60.0,15,3.75,1,2.97802213498064,0.3034918678004636,0.9040695835767272,4.784031833796437,2.2505545007761847,0.3335216925724209,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174,7,60.0,firmware.thrust_ki,firmware,0.25,0.1,0.025,none,,36.23404076654569,6.7709173507096025,6.808146850866459,0.0,0.48927662668120686,0.0,0.0
4.0,4,60.0,15,3.75,1,3.057018380602991,0.3411653316708931,0.990022793926242,4.881958827347033,2.167869954322436,0.33282102749437154,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219,7,60.0,firmware.thrust_ki,firmware,0.25,0.1,0.025,none,,36.6794897325854,8.538883483679262,6.657130447132519,0.0,0.4867320974191203,0.0,0.0
